# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1673794	1674693	-	WP_115777538.1	WP_115777538.1		ubiquinol oxidase subunit II	cyoA		DSC91_RS07460	900	299	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1675068	1676627	-							DSC91_RS07465	1560		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1675068	1676627	-	WP_115777539.1	WP_115777539.1		NADH-quinone oxidoreductase subunit M			DSC91_RS07465	1560	519	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1677314	1678063	+							DSC91_RS07470	750		old_locus_tag=DSC91_001567
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1677314	1678063	+	WP_115777540.1	WP_115777540.1		ABC transporter ATP-binding protein			DSC91_RS07470	750	249	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1678053	1680623	+							DSC91_RS07475	2571		old_locus_tag=DSC91_001568
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1678053	1680623	+	WP_115779740.1	WP_115779740.1		ABC transporter permease			DSC91_RS07475	2571	856	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1680836	1681912	+							DSC91_RS07480	1077		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1680836	1681912	+	WP_115779741.1	WP_115779741.1		carotenoid 1,2-hydratase			DSC91_RS07480	1077	358	
gene	rRNA	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1682194	1682306	-					rrf		DSC91_RS07485	113		old_locus_tag=DSC91_01
rRNA		GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1682194	1682306	-				5S ribosomal RNA	rrf		DSC91_RS07485	113		
gene	rRNA	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1682514	1685392	-							DSC91_RS07490	2879		old_locus_tag=DSC91_02
rRNA		GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1682514	1685392	-				23S ribosomal RNA			DSC91_RS07490	2879		
gene	tRNA	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1685718	1685793	-							DSC91_RS07495	76		old_locus_tag=DSC91_0008
tRNA		GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1685718	1685793	-				tRNA-Ala			DSC91_RS07495	76		anticodon=TGC
gene	tRNA	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1685861	1685937	-							DSC91_RS07500	77		old_locus_tag=DSC91_0007
tRNA		GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1685861	1685937	-				tRNA-Ile			DSC91_RS07500	77		anticodon=GAT
gene	rRNA	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1686015	1687545	-							DSC91_RS07505	1531		old_locus_tag=DSC91_03
rRNA		GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1686015	1687545	-				16S ribosomal RNA			DSC91_RS07505	1531		
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1688394	1689329	+							DSC91_RS07510	936		old_locus_tag=DSC91_001570
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1688394	1689329	+	WP_115777541.1	WP_115777541.1		flagellar brake protein			DSC91_RS07510	936	311	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1689371	1689910	-							DSC91_RS07515	540		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1689371	1689910	-	WP_229758300.1	WP_229758300.1		VWA domain-containing protein			DSC91_RS07515	540	179	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1690042	1691124	-							DSC91_RS07520	1083		old_locus_tag=DSC91_001572
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1690042	1691124	-	WP_115777543.1	WP_115777543.1		ATP-binding protein			DSC91_RS07520	1083	360	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1691121	1694921	-					cobN		DSC91_RS07525	3801		old_locus_tag=DSC91_001573
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1691121	1694921	-	WP_115777544.1	WP_115777544.1		cobaltochelatase subunit CobN	cobN		DSC91_RS07525	3801	1266	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1694928	1696037	-					cobW		DSC91_RS07530	1110		old_locus_tag=DSC91_001574
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1694928	1696037	-	WP_175171972.1	WP_175171972.1		cobalamin biosynthesis protein CobW	cobW		DSC91_RS07530	1110	369	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1697034	1697840	+					cobA		DSC91_RS07535	807		old_locus_tag=DSC91_001575
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1697034	1697840	+	WP_115779743.1	WP_115779743.1		uroporphyrinogen-III C-methyltransferase	cobA		DSC91_RS07535	807	268	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1697837	1698388	+							DSC91_RS07540	552		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1697837	1698388	+	WP_115777545.1	WP_115777545.1		cobalamin biosynthesis protein			DSC91_RS07540	552	183	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1698385	1698987	+					cobO		DSC91_RS07545	603		old_locus_tag=DSC91_001577
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1698385	1698987	+	WP_115777546.1	WP_115777546.1		cob(I)yrinic acid a,c-diamide adenosyltransferase	cobO		DSC91_RS07545	603	200	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1698991	1700289	+							DSC91_RS07550	1299		old_locus_tag=DSC91_001578
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1698991	1700289	+	WP_115777547.1	WP_115777547.1		cobyrinate a,c-diamide synthase			DSC91_RS07550	1299	432	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1700273	1700932	+					bluB		DSC91_RS07555	660		old_locus_tag=DSC91_001579
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1700273	1700932	+	WP_115777548.1	WP_115777548.1		5,6-dimethylbenzimidazole synthase	bluB		DSC91_RS07555	660	219	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1700955	1701590	-							DSC91_RS07560	636		old_locus_tag=DSC91_001580
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1700955	1701590	-	WP_115777549.1	WP_115777549.1		DUF4136 domain-containing protein			DSC91_RS07560	636	211	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1701587	1704118	-							DSC91_RS07565	2532		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1701587	1704118	-	WP_115777550.1	WP_115777550.1		CHASE2 domain-containing protein			DSC91_RS07565	2532	843	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1704185	1705546	-							DSC91_RS07570	1362		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1704185	1705546	-	WP_229758307.1	WP_229758307.1		FecR domain-containing protein			DSC91_RS07570	1362	453	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1705636	1706373	-							DSC91_RS07575	738		old_locus_tag=DSC91_001583
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1705636	1706373	-	WP_115777552.1	WP_115777552.1		response regulator transcription factor			DSC91_RS07575	738	245	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1706957	1710484	-							DSC91_RS07580	3528		old_locus_tag=DSC91_001584
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1706957	1710484	-	WP_115777553.1	WP_115777553.1		DEAD/DEAH box helicase			DSC91_RS07580	3528	1175	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1710694	1711473	-							DSC91_RS07585	780		old_locus_tag=DSC91_001585
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1710694	1711473	-	WP_115777554.1	WP_115777554.1		DeoR/GlpR family DNA-binding transcription regulator			DSC91_RS07585	780	259	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1711578	1711979	-							DSC91_RS07590	402		old_locus_tag=DSC91_001586
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1711578	1711979	-	WP_115777555.1	WP_115777555.1		type II toxin-antitoxin system MqsA family antitoxin			DSC91_RS07590	402	133	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1711982	1712278	-							DSC91_RS07595	297		old_locus_tag=DSC91_001587
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1711982	1712278	-	WP_115777556.1	WP_115777556.1		type II toxin-antitoxin system MqsR family toxin			DSC91_RS07595	297	98	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1712445	1714949	+							DSC91_RS07600	2505		old_locus_tag=DSC91_001588
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1712445	1714949	+	WP_115777557.1	WP_115777557.1		FAD-dependent oxidoreductase			DSC91_RS07600	2505	834	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1714946	1715485	-							DSC91_RS07605	540		old_locus_tag=DSC91_001589
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1714946	1715485	-	WP_115777558.1	WP_115777558.1		cytochrome b			DSC91_RS07605	540	179	
gene	pseudogene	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1715482	1715700	-							DSC91_RS07610	219		partial;pseudo
CDS	without_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1715482	1715700	-				catalase			DSC91_RS07610	219		partial;pseudo
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1715919	1716188	-							DSC91_RS07615	270		old_locus_tag=DSC91_001592
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1715919	1716188	-	WP_115777559.1	WP_115777559.1		DUF4148 domain-containing protein			DSC91_RS07615	270	89	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1716356	1717081	+							DSC91_RS07620	726		old_locus_tag=DSC91_001593
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1716356	1717081	+	WP_115777560.1	WP_115777560.1		transcriptional regulator			DSC91_RS07620	726	241	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1717225	1717743	+							DSC91_RS07625	519		old_locus_tag=DSC91_001594
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1717225	1717743	+	WP_115777561.1	WP_115777561.1		sigma-70 family RNA polymerase sigma factor			DSC91_RS07625	519	172	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1717740	1718567	+							DSC91_RS07630	828		old_locus_tag=DSC91_001595
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1717740	1718567	+	WP_115777562.1	WP_115777562.1		anti-sigma factor			DSC91_RS07630	828	275	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1718601	1719659	-							DSC91_RS07635	1059		old_locus_tag=DSC91_001596
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1718601	1719659	-	WP_115777563.1	WP_115777563.1		lipase secretion chaperone			DSC91_RS07635	1059	352	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1719664	1720758	-							DSC91_RS07640	1095		old_locus_tag=DSC91_001597
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1719664	1720758	-	WP_115777564.1	WP_115777564.1		triacylglycerol lipase			DSC91_RS07640	1095	364	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1720864	1721799	-							DSC91_RS07645	936		old_locus_tag=DSC91_001598
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1720864	1721799	-	WP_115777565.1	WP_115777565.1		AraC family transcriptional regulator			DSC91_RS07645	936	311	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1722007	1722933	+							DSC91_RS07650	927		old_locus_tag=DSC91_001599
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1722007	1722933	+	WP_115777566.1	WP_115777566.1		NAD(P)H-binding protein			DSC91_RS07650	927	308	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1723492	1724142	-					ribA		DSC91_RS07660	651		old_locus_tag=DSC91_001600
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1723492	1724142	-	WP_115777568.1	WP_115777568.1		GTP cyclohydrolase II	ribA		DSC91_RS07660	651	216	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1724422	1724865	+							DSC91_RS07665	444		old_locus_tag=DSC91_001601
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1724422	1724865	+	WP_115777569.1	WP_115777569.1		CBS domain-containing protein			DSC91_RS07665	444	147	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1725153	1725497	-							DSC91_RS07670	345		old_locus_tag=DSC91_001602
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1725153	1725497	-	WP_115777570.1	WP_115777570.1		DUF4148 domain-containing protein			DSC91_RS07670	345	114	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1725770	1726417	-							DSC91_RS07675	648		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1725770	1726417	-	WP_115777571.1	WP_115777571.1		DNA-3-methyladenine glycosylase			DSC91_RS07675	648	215	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1726815	1727183	+							DSC91_RS07680	369		old_locus_tag=DSC91_001604
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1726815	1727183	+	WP_115777572.1	WP_115777572.1		BON domain-containing protein			DSC91_RS07680	369	122	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1727613	1728695	+							DSC91_RS07685	1083		old_locus_tag=DSC91_001606
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1727613	1728695	+	WP_115777573.1	WP_115777573.1		ionic transporter y4hA			DSC91_RS07685	1083	360	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1728743	1729636	-							DSC91_RS07690	894		old_locus_tag=DSC91_001607
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1728743	1729636	-	WP_115777574.1	WP_115777574.1		LysR substrate-binding domain-containing protein			DSC91_RS07690	894	297	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1730185	1731279	+							DSC91_RS07695	1095		old_locus_tag=DSC91_001608
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1730185	1731279	+	WP_115777575.1	WP_115777575.1		extracellular solute-binding protein			DSC91_RS07695	1095	364	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1731276	1732259	+							DSC91_RS07700	984		old_locus_tag=DSC91_001609
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1731276	1732259	+	WP_115777576.1	WP_115777576.1		ABC transporter permease			DSC91_RS07700	984	327	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1732256	1733161	+							DSC91_RS07705	906		old_locus_tag=DSC91_001610
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1732256	1733161	+	WP_115777577.1	WP_115777577.1		ABC transporter permease			DSC91_RS07705	906	301	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1733211	1734284	+							DSC91_RS07710	1074		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1733211	1734284	+	WP_115777578.1	WP_115777578.1		ABC transporter ATP-binding protein			DSC91_RS07710	1074	357	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1734379	1735203	+							DSC91_RS07715	825		old_locus_tag=DSC91_001612
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1734379	1735203	+	WP_115777579.1	WP_115777579.1		transporter substrate-binding domain-containing protein			DSC91_RS07715	825	274	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1735323	1736072	+							DSC91_RS07720	750		old_locus_tag=DSC91_001613
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1735323	1736072	+	WP_115777580.1	WP_115777580.1		amino acid ABC transporter permease			DSC91_RS07720	750	249	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1736075	1736731	+							DSC91_RS07725	657		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1736075	1736731	+	WP_115777581.1	WP_115777581.1		amino acid ABC transporter permease			DSC91_RS07725	657	218	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1736859	1738139	-							DSC91_RS07730	1281		old_locus_tag=DSC91_001615
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1736859	1738139	-	WP_115777582.1	WP_115777582.1		cytochrome c			DSC91_RS07730	1281	426	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1738152	1740395	-							DSC91_RS07735	2244		old_locus_tag=DSC91_001616
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1738152	1740395	-	WP_115777583.1	WP_115777583.1		xanthine dehydrogenase family protein molybdopterin-binding subunit			DSC91_RS07735	2244	747	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1740397	1740852	-							DSC91_RS07740	456		old_locus_tag=DSC91_001617
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1740397	1740852	-	WP_115777584.1	WP_115777584.1		(2Fe-2S)-binding protein			DSC91_RS07740	456	151	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1741283	1741681	+							DSC91_RS07745	399		old_locus_tag=DSC91_001619
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1741283	1741681	+	WP_115777585.1	WP_115777585.1		hypothetical protein			DSC91_RS07745	399	132	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1742152	1742970	+							DSC91_RS07750	819		old_locus_tag=DSC91_001620
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1742152	1742970	+	WP_115777586.1	WP_115777586.1		alpha/beta hydrolase			DSC91_RS07750	819	272	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1743141	1744106	-							DSC91_RS07755	966		old_locus_tag=DSC91_001621
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1743141	1744106	-	WP_175171975.1	WP_175171975.1		peptidoglycan DD-metalloendopeptidase family protein			DSC91_RS07755	966	321	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1744783	1745199	-							DSC91_RS07760	417		old_locus_tag=DSC91_001622
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1744783	1745199	-	WP_115777587.1	WP_115777587.1		hypothetical protein			DSC91_RS07760	417	138	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1745480	1746766	-							DSC91_RS07765	1287		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1745480	1746766	-	WP_229758301.1	WP_229758301.1		cytochrome c			DSC91_RS07765	1287	428	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1746766	1747566	-							DSC91_RS07770	801		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1746766	1747566	-	WP_115777589.1	WP_115777589.1		(2Fe-2S)-binding protein			DSC91_RS07770	801	266	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1747563	1750391	-							DSC91_RS07775	2829		old_locus_tag=DSC91_001626
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1747563	1750391	-	WP_115777590.1	WP_115777590.1		molybdopterin-dependent oxidoreductase			DSC91_RS07775	2829	942	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1751179	1751478	+							DSC91_RS07780	300		old_locus_tag=DSC91_001628
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1751179	1751478	+	WP_229758302.1	WP_229758302.1		hypothetical protein			DSC91_RS07780	300	99	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1751569	1752741	-							DSC91_RS07785	1173		old_locus_tag=DSC91_001629
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1751569	1752741	-	WP_115777592.1	WP_115777592.1		porin			DSC91_RS07785	1173	390	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1753289	1754398	+							DSC91_RS07795	1110		old_locus_tag=DSC91_001631
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1753289	1754398	+	WP_115777594.1	WP_115777594.1		OpgC domain-containing protein			DSC91_RS07795	1110	369	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1754663	1755523	+							DSC91_RS07800	861		old_locus_tag=DSC91_001632
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1754663	1755523	+	WP_115777595.1	WP_115777595.1		alpha/beta hydrolase-fold protein			DSC91_RS07800	861	286	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1755583	1756665	-							DSC91_RS07805	1083		old_locus_tag=DSC91_001633
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1755583	1756665	-	WP_115777596.1	WP_115777596.1		AI-2E family transporter			DSC91_RS07805	1083	360	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1757011	1757295	+							DSC91_RS07810	285		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1757011	1757295	+	WP_097397326.1	WP_097397326.1		DUF3331 domain-containing protein			DSC91_RS07810	285	94	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1757772	1760333	+							DSC91_RS07815	2562		old_locus_tag=DSC91_001635
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1757772	1760333	+	WP_115777597.1	WP_115777597.1		adenosylcobalamin-dependent ribonucleoside-diphosphate reductase			DSC91_RS07815	2562	853	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1760376	1761695	-							DSC91_RS07820	1320		old_locus_tag=DSC91_001636
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1760376	1761695	-	WP_115777598.1	WP_115777598.1		DUF3422 domain-containing protein			DSC91_RS07820	1320	439	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1761750	1762604	-							DSC91_RS07825	855		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1761750	1762604	-	WP_115777599.1	WP_115777599.1		alpha/beta hydrolase			DSC91_RS07825	855	284	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1762695	1763546	+							DSC91_RS07830	852		old_locus_tag=DSC91_001638
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1762695	1763546	+	WP_175171977.1	WP_175171977.1		LysR substrate-binding domain-containing protein			DSC91_RS07830	852	283	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1763618	1763872	-							DSC91_RS07835	255		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1763618	1763872	-	WP_115777600.1	WP_115777600.1		hypothetical protein			DSC91_RS07835	255	84	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1763889	1766711	-							DSC91_RS07840	2823		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1763889	1766711	-	WP_115777601.1	WP_115777601.1		nitrate reductase			DSC91_RS07840	2823	940	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1766725	1767996	-							DSC91_RS07845	1272		old_locus_tag=DSC91_001641
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1766725	1767996	-	WP_115777602.1	WP_115777602.1		FAD-dependent oxidoreductase			DSC91_RS07845	1272	423	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1767993	1768346	-					nirD		DSC91_RS07850	354		old_locus_tag=DSC91_001642
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	1	NZ_CP031466.1	1767993	1768346	-	WP_115777603.1	WP_115777603.1		nitrite reductase small subunit NirD	nirD		DSC91_RS07850	354	117	
